index,n_stages,concept,s1,s2,s3,s4,s5,s6,w1,w2,w3,w4,w5,w6,R1,R2,R3,R4,R5,R6,Total_weight
9554,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.3517,0.3517,1.0,0.992254206545,0.9982,110.10317835
9555,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.4234,0.4234,0.99999999999,0.9366000000000001,1.0,1.0,121.20057019
9556,6,1,1,-1,-1,-1,2,3,6.12595,6.12595,6.12595,6.12595,9.33853,23.231,0.81,0.99987154662,0.9998715466199999,0.9761,1.0,1.0,57.073348346
9557,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.99999999999,0.169683161729,0.99954384764,0.99649380657,1.0,1.0,121.20057019
9558,5,1,2,3,-1,-1,-1,-1,4.32456,19.7265,19.7265,19.7265,19.7265,19.7265,0.9344416022800001,0.8138,0.921,1.0,0.99529457498,1.0,102.95718306
9559,6,1,1,-1,-1,0,-1,2,6.12595,6.12595,6.12595,11.4656,11.4656,14.285,0.99987154662,0.9761,0.9761,0.9072,1.0,1.0,55.594099659
9560,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.99987154662,0.90359494358,0.7121,0.99644136839,0.999999999463,1.0,66.273426293
9561,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.0366,0.9072,0.7121,0.9035949435799999,0.996441368391,1.0,66.273426293
9562,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,0.3517,0.9999945213299999,0.9982,0.999994521327,0.9922542065452999,112.85516921
9563,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.99999999999,0.8774468895699999,1.0,0.67990423336,1.0,1.0,128.99587518
9564,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.16968316173,0.4234,0.9999945213299999,1.0,1.0,0.9922542065452999,112.85516921
9565,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.81,0.7121,0.9035949435799999,1.0,1.0,0.999999999651,69.092859692
9566,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.33583035241000003,0.169683161729,0.4234,1.0,0.9982,1.0,107.3511875
9567,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,0.33583035241000003,0.9999945213299999,1.0,1.0,0.9982,112.85516921
9568,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.96444477794,0.9072,0.99999999946,1.0,1.0,0.998581927552,69.092859692
9569,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3517,0.9545,0.99999999999,1.0,1.0,0.9922542065452999,110.10317835
9570,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.90359494358,0.9072,1.0,1.0,1.0,63.453992894
9571,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.33583035241000003,0.33583035241000003,0.4234,0.99954384764,0.999543847638,0.9922542065452999,104.59919665
9572,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,1.0,0.5991,1.0,0.67990423336,1.0,1.0,128.99587518
9573,5,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.7702,0.7702,0.9463999999999999,0.9818,0.9735999999999999,1.0,50.882288999
9574,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.3517,0.9982,1.0,1.0,0.999994521327,1.0,115.60716006
9575,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.9761,0.99987154662,0.9072,0.9035949435799999,1.0,1.0,58.114329577
9576,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,1.0,0.6651,0.6651,0.67990423336,1.0,1.0,128.99587518
9577,6,1,1,-1,0,-1,-1,2,6.12595,6.12595,11.4656,11.4656,11.4656,14.285,0.96444477794,0.99987154662,0.7121,1.0,1.0,0.998581927552,60.933762976
9578,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.99999999999,0.169683161729,0.9544999999999999,1.0,0.9544999999999999,0.9999999999913,101.8472058
9579,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.3517,0.99999999999,0.4234,0.4234,0.992254206545,0.9999945213267,107.3511875
9580,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,0.169683161729,1.0,1.0,1.0,1.0,112.85516921
9581,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.0366,0.90359494358,0.7121,0.9035949435799999,0.999999999463,0.998581927552,66.273426293
9582,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.99987154662,0.9072,0.99644136839,1.0,0.999999999463,0.9964413683911,63.453992894
9583,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.3517,0.3517,0.9282999999999999,1.0,1.0,1.0,112.85516921
9584,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,1.0,0.169683161729,0.335830352415,0.99649380657,1.0,1.0,121.20057019
9585,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.3517,0.9995438476399999,0.9544999999999999,0.99649380657,1.0,1.0,121.20057019
9586,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.16968316173,0.3517,0.99999999999,0.4234,0.992254206545,0.9982,107.3511875
9587,4,1,1,0,-1,2,-1,-1,6.12595,11.4656,11.4656,14.285,14.285,14.285,0.96444477794,0.7121,1.0,0.9298,0.999999999651,1.0,71.912293091
9588,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.96444477794,0.99987154662,0.99644136839,0.99644136839,1.0,1.0,58.114329577
9589,5,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.0366,0.9761,0.99644136839,0.9035949435799999,0.9985819275519999,1.0,63.753196375
9590,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.96444477794,0.8099999999999999,0.7121,0.7121,1.0,1.0,58.114329577
9591,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.99954384764,0.9995438476399999,1.0,1.0,0.9544999999999999,0.9995438476382,101.8472058
9592,6,1,1,-1,-1,-1,2,0,6.12595,6.12595,6.12595,6.12595,9.33853,14.285,0.99987154662,0.99987154662,0.9761,0.81,1.0,0.9998,48.127358546
9593,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.16968316173,0.99225420655,1.0,1.0,1.0,1.0,115.60716006
9594,3,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.99987154662,0.7121,0.9035949435799999,0.9072,0.996441368391,1.0,63.453992894
9595,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.57638723487,1.0,1.0,0.999998943955,1.0,63.453992894
9596,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.96444477794,0.8099999999999999,0.7121,0.7121,0.999999999463,0.9999999994633,58.114329577
9597,6,1,1,-1,0,-1,-1,2,6.12595,6.12595,11.4656,11.4656,11.4656,14.285,0.99987154662,0.9644447779399999,0.7121,0.99999999946,0.999999999463,0.998581927552,60.933762976
9598,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.9072,0.7121,1.0,1.0,1.0,63.453992894
9599,5,1,1,-1,0,-1,2,-1,6.12595,6.12595,11.4656,11.4656,14.285,14.285,0.0366,0.99987154662,0.9035949435799999,0.9035949435799999,1.0,1.0,63.753196375
9600,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.16968316173,0.99999999999,0.3517,0.99954384764,0.992254206545,1.0,107.3511875
9601,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.16968316173,0.9995438476399999,1.0,0.99999999999,0.9544999999999999,0.9999999999913,101.8472058
9602,-1,-1,-1,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.16968316173,0.9995438476399999,1.0,0.99999999999,0.9544999999999999,0.9999999999913,101.8472058
9603,3,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.9761,0.7121,1.0,0.9072,0.996441368391,1.0,63.453992894
9604,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.3517,0.33583035241000003,0.4234,0.3517,0.999994521327,1.0,107.3511875
9605,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.3517,0.99999999999,0.99954384764,0.99954384764,0.9544999999999999,1.0,101.8472058
9606,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.9545,1.0,1.0,0.9982,1.0,110.10317835
9607,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.16968316173,0.8774468895699999,0.6651,0.5991,1.0,1.0,128.99587518
9608,3,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.23750000000000002,0.57638723487,1.0,0.59802524001,0.999998943955,1.0,63.453992894
9609,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,1.0,0.169683161729,0.99999999999,0.9544999999999999,0.9544999999999999,1.0,101.8472058
9610,6,1,1,0,2,-1,-1,-1,6.12595,11.4656,14.285,14.285,14.285,14.285,0.0366,0.99644136839,1.0,1.0,1.0,1.0,74.73172649
9611,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3517,0.4234,0.3517,0.99225420655,0.992254206545,0.9982,110.10317835
9612,3,1,3,0,1,-1,-1,-1,16.9745,20.8722,24.7024,24.7024,24.7024,24.7024,0.4234,0.99649380657,1.0,1.0,1.0,1.0,136.65628208
9613,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.9072,0.99644136839,0.99999999946,1.0,0.9999999994633,63.453992894
9614,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.99954384764,0.3517,0.4234,0.9366000000000001,1.0,1.0,121.20057019
9615,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.99999999999,0.33583035241000003,0.4234,0.9544999999999999,0.9982,1.0,107.3511875
9616,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.9761,0.90359494358,0.9035949435799999,0.9035949435799999,0.996441368391,0.9999999994633,63.453992894
9617,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.96444477794,0.99644136839,0.99644136839,1.0,1.0,0.9964413683911,63.453992894
9618,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.33583035241000003,1.0,0.3517,0.4234,0.9544999999999999,0.9922542065452999,104.59919665
9619,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.96444477794,0.99644136839,0.99999999946,0.99999999946,0.996441368391,1.0,63.453992894
9620,3,1,3,0,1,-1,-1,-1,16.9745,20.8722,24.7024,24.7024,24.7024,24.7024,0.16968316173,0.93394316819,1.0,1.0,1.0,1.0,136.65628208
9621,3,1,3,0,1,-1,-1,-1,16.9745,20.8722,24.7024,24.7024,24.7024,24.7024,0.16968316173,0.93394316819,1.0,1.0,1.0,1.0,136.65628208
9622,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.3517,0.99999999999,0.9282999999999999,1.0,0.9982,110.10317835
9623,6,1,1,-1,-1,-1,2,0,6.12595,6.12595,6.12595,6.12595,9.33853,14.285,0.99987154662,0.9761,0.9998715466199999,0.81,0.9822,0.9917833380933,48.127358546
9624,2,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.0366,0.90359494358,0.7121,1.0,0.999999999463,1.0,63.453992894
9625,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.9545,0.169683161729,0.335830352415,0.9366000000000001,1.0,1.0,121.20057019
9626,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.9761,0.7121,0.99644136839,1.0,1.0,0.9999999994633,63.453992894
9627,5,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.33583035241000003,1.0,1.0,1.0,0.9999945213267,110.10317835
9628,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.16968316173,0.169683161729,0.9999945213299999,0.9999945213299999,1.0,0.9922542065452999,112.85516921
9629,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.3517,0.3517,0.99954384764,0.4234,1.0,0.9999945213267,104.59919665
9630,6,1,1,0,-1,-1,-1,2,6.12595,11.4656,11.4656,11.4656,11.4656,14.285,0.96444477794,0.90359494358,0.7121,0.99644136839,1.0,1.0,66.273426293
9631,5,1,1,-1,-1,0,2,-1,6.12595,6.12595,6.12595,11.4656,14.285,14.285,0.9761,0.9644447779399999,0.81,0.7121,0.9985819275519999,1.0,58.413533058
9632,2,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.028639075529000003,1.0,0.5505,0.57638723487,1.0,1.0,63.453992894
9633,5,1,2,3,-1,-1,1,-1,4.32456,19.7265,19.7265,19.7265,23.231,23.231,0.9464,0.91768261477,0.9176826147699999,0.99529457498,1.0,1.0,109.96619789
9634,6,1,1,-1,0,-1,-1,2,6.12595,6.12595,11.4656,11.4656,11.4656,14.285,0.81,0.9644447779399999,0.9035949435799999,0.7121,0.996441368391,0.998581927552,60.933762976
9635,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.81,0.9644447779399999,0.9035949435799999,0.7121,1.0,1.0,58.114329577
9636,-1,-1,-1,-1,-1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.81,0.9644447779399999,0.9035949435799999,0.7121,1.0,1.0,58.114329577
9637,6,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.0541,0.99649380701,0.9463999999999999,0.9999139315100001,0.9576311960617999,1.0,50.882288999
9638,5,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.9761,0.90359494358,0.99644136839,1.0,1.0,1.0,63.453992894
9639,3,1,0,-1,1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.028639075529000003,0.20411543188,0.5729,1.0,1.0,1.0,58.114329577
9640,6,1,2,-1,-1,-1,0,1,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.9464,0.93444160228,0.7702,0.99649380701,0.999864819488,1.0,40.921803527
9641,6,1,1,-1,0,-1,-1,2,6.12595,6.12595,11.4656,11.4656,11.4656,14.285,0.99987154662,0.9761,0.7121,1.0,0.999999999463,0.998581927552,60.933762976
9642,4,1,0,1,-1,3,-1,-1,6.12595,11.4656,11.4656,24.7024,24.7024,24.7024,0.3647,0.5505,1.0,0.9999998464,1.0,1.0,103.16433553
9643,3,1,0,1,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.59802524001,0.9999989439599999,0.59802524001,0.999998943955,1.0,63.453992894
9644,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.16968316173,0.3517,0.335830352415,1.0,1.0,0.9982,104.59919665
9645,6,1,1,-1,-1,2,0,-1,6.12595,6.12595,6.12595,9.33853,14.285,14.285,0.81,0.99987154662,0.96444477794,0.9998955867499999,0.9917833380929999,0.9917833380933,56.286455262
9646,5,1,2,-1,-1,1,0,-1,4.32456,4.32456,4.32456,9.33853,14.285,14.285,0.7702,0.93444160228,0.9463999999999999,1.0,0.9735999999999999,0.9998002361755,50.882288999
9647,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.3517,0.99999999999,1.0,0.4234,1.0,0.9999999999913,101.8472058
9648,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3517,0.33583035241000003,1.0,1.0,1.0,0.9982,110.10317835
9649,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.9761,0.9644447779399999,0.7121,0.99999999946,1.0,0.9999999994633,58.114329577
9650,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.3517,0.4234,0.99999999999,0.99225420655,0.992254206545,0.9922542065452999,110.10317835
9651,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.0541,0.99649380701,0.9463999999999999,0.9463999999999999,0.9818,1.0,40.921803529
9652,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.33583035241000003,0.9545,1.0,1.0,0.9982,1.0,110.10317835
9653,5,1,1,-1,-1,0,2,-1,6.12595,6.12595,6.12595,11.4656,14.285,14.285,0.96444477794,0.9644447779399999,0.81,0.9035949435799999,0.9985819275519999,1.0,58.413533058
9654,6,1,3,-1,-1,-1,1,0,16.9745,16.9745,16.9745,16.9745,20.8722,24.7024,0.33583035241000003,0.3517,1.0,0.335830352415,1.0,1.0,113.47271424
9655,6,1,1,0,2,-1,-1,-1,6.12595,11.4656,14.285,14.285,14.285,14.285,0.9761,0.9072,0.9985819275500001,0.9298,0.9985819275519999,1.0,74.73172649
9656,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,0.9545,0.169683161729,0.3517,0.9366000000000001,1.0,1.0,121.20057019
9657,3,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.0366,0.8099999999999999,0.99644136839,1.0,1.0,1.0,58.114329577
9658,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,1.0,1.0,1.0,0.67990423336,1.0,1.0,128.99587518
9659,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.3517,0.4234,0.3517,0.99999999999,0.9982,0.9999945213267,107.3511875
9660,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.33583035241000003,0.4234,0.9544999999999999,0.335830352415,0.9544999999999999,1.0,101.8472058
9661,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.81,0.8099999999999999,0.96444477794,0.7121,0.999999999463,1.0,52.77466626
9662,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.33583035241000003,1.0,0.6651,0.6651,1.0,1.0,128.99587518
9663,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.0366,0.9761,0.96444477794,0.99644136839,1.0,1.0,52.77466626
9664,6,1,2,-1,-1,-1,1,0,4.32456,4.32456,4.32456,4.32456,9.33853,14.285,0.9464,0.99649380701,0.9463999999999999,0.7702,1.0,0.9998002361755,40.921803529
9665,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.16968316173,1.0,0.3517,0.99954384764,0.992254206545,1.0,107.3511875
9666,6,1,1,-1,-1,0,2,-1,6.12595,6.12595,6.12595,11.4656,14.285,14.285,0.9761,0.8099999999999999,0.9998715466199999,0.99644136839,0.9985819275519999,0.998581927552,58.413533058
9667,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.96444477794,0.9072,0.99644136839,1.0,0.996441368391,1.0,63.453992894
9668,4,1,3,-1,0,1,-1,-1,16.9745,16.9745,20.8722,24.7024,24.7024,24.7024,0.9545,1.0,0.99649380657,1.0,1.0,1.0,128.92842613
9669,6,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.99954384764,0.33583035241000003,0.3517,0.3517,0.9982,0.9982,107.3511875
9670,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.33583035241000003,0.4234,0.4234,0.99999999999,0.999999999991,0.9922542065452999,104.59919665
9671,5,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,0.9545,0.9282999999999999,0.9999945213299999,1.0,1.0,112.85516921
9672,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,1.0,0.169683161729,0.4234,0.99649380657,1.0,1.0,121.20057019
9673,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.99987154662,0.9072,0.7121,0.9035949435799999,0.996441368391,1.0,63.453992894
9674,4,1,1,0,-1,-1,-1,-1,6.12595,11.4656,11.4656,11.4656,11.4656,11.4656,0.99987154662,0.9072,0.99644136839,0.99999999946,1.0,0.9964413683911,63.453992894
9675,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.9761,0.9644447779399999,0.9998715466199999,0.7121,1.0,1.0,52.77466626
9676,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,1.0,1.0,1.0,0.6651,1.0,1.0,128.99587518
9677,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.3517,0.9995438476399999,0.4234,0.3517,0.999543847638,0.9999999999913,101.8472058
9678,6,1,3,-1,-1,-1,1,0,16.9745,16.9745,16.9745,16.9745,20.8722,24.7024,0.3517,0.169683161729,0.335830352415,0.99999999999,1.0,1.0,113.47271424
9679,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.16968316173,0.3517,0.99999999999,0.9982,0.999994521327,0.9982,110.10317835
9680,4,1,1,-1,-1,0,-1,-1,6.12595,6.12595,6.12595,11.4656,11.4656,11.4656,0.99987154662,0.9644447779399999,0.96444477794,0.9072,1.0,1.0,52.77466626
9681,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.33583035241000003,0.33583035241000003,0.9282999999999999,1.0,1.0,1.0,112.85516921
9682,6,1,3,-1,1,-1,-1,0,16.9745,16.9745,20.8722,20.8722,20.8722,24.7024,0.33583035241000003,0.9995438476399999,1.0,0.6651,1.0,1.0,121.26801923
9683,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.16968316173,0.3517,0.4234,1.0,0.992254206545,0.9922542065452999,110.10317835
9684,5,1,3,1,-1,-1,0,-1,16.9745,20.8722,20.8722,20.8722,24.7024,24.7024,0.16968316173,0.6799042333599999,1.0,0.6651,1.0,1.0,128.99587518
9685,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.16968316173,0.4234,0.4234,0.3517,0.999994521327,1.0,107.3511875
9686,5,1,3,-1,-1,-1,2,-1,16.9745,16.9745,16.9745,16.9745,19.7265,19.7265,0.16968316173,0.169683161729,1.0,0.9544999999999999,0.999994521327,1.0,107.3511875
9687,3,1,0,-1,1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.20411543188,0.59802524001,0.57638723487,1.0,1.0,58.114329577
9688,2,1,3,2,-1,-1,-1,-1,16.9745,19.7265,19.7265,19.7265,19.7265,19.7265,0.3517,0.99999452133,0.9999945213299999,1.0,1.0,0.9999945213267,115.60716006
9689,1,1,3,-1,-1,-1,-1,-1,16.9745,16.9745,16.9745,16.9745,16.9745,16.9745,0.33583035241000003,0.9995438476399999,1.0,0.3517,0.999543847638,0.9999999999913,101.8472058
9690,4,1,3,-1,-1,2,-1,-1,16.9745,16.9745,16.9745,19.7265,19.7265,19.7265,0.16968316173,0.3517,0.9544999999999999,1.0,0.992254206545,0.9999945213267,110.10317835
9691,3,1,3,-1,2,-1,-1,-1,16.9745,16.9745,19.7265,19.7265,19.7265,19.7265,0.3517,0.33583035241000003,0.99225420655,1.0,1.0,1.0,112.85516921
9692,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,1.0,0.99999999999,1.0,0.99649380657,1.0,1.0,121.20057019
9693,6,1,1,-1,-1,-1,2,3,6.12595,6.12595,6.12595,6.12595,9.33853,23.231,0.96444477794,0.9644447779399999,0.96444477794,0.9998715466199999,0.9998955867479999,0.9998459602972,57.073348346
9694,6,1,1,0,-1,-1,-1,3,6.12595,11.4656,11.4656,11.4656,11.4656,24.7024,0.99987154662,0.99644136839,0.99999999946,1.0,1.0,0.9943,76.690773772
9695,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.81,0.90359494358,1.0,1.0,1.0,0.999999999651,69.092859692
9696,6,1,0,1,-1,2,3,-1,6.12595,11.4656,11.4656,14.285,26.7355,26.7355,0.23750000000000002,0.57638723487,1.0,1.0,1.0,1.0,96.813287516
9697,6,1,3,-1,-1,-1,-1,2,16.9745,16.9745,16.9745,16.9745,16.9745,19.7265,0.16968316173,0.33583035241000003,0.9544999999999999,0.335830352415,1.0,0.9922542065452999,104.59919665
9698,5,1,1,0,-1,-1,2,-1,6.12595,11.4656,11.4656,11.4656,14.285,14.285,0.96444477794,0.9072,1.0,0.9035949435799999,1.0,1.0,69.092859692
9699,3,1,0,-1,1,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.20411543188,0.23750000000000002,0.59802524001,0.57638723487,1.0,1.0,58.114329577
9700,5,1,3,-1,-1,0,1,-1,16.9745,16.9745,16.9745,20.8722,24.7024,24.7024,1.0,0.9545,0.4234,0.9339431681899999,1.0,1.0,121.20057019
9701,4,1,1,-1,0,-1,-1,-1,6.12595,6.12595,11.4656,11.4656,11.4656,11.4656,0.9761,0.9761,0.9035949435799999,0.99644136839,1.0,0.9999999994633,58.114329577
